year,award,movie,nominee,winner,actor_in_a_leading_role_nomination,actor_in_a_supporting_role_nomination,actress_in_a_leading_role_nomination,actress_in_a_supporting_role_nomination,directing_nomination,cinematography_nomination,year_film,year_film2,year_film3,tconst,primarytitle,startyear,runtimeminutes,averagerating,numvotes,directors,writers,director,nconst_x,birthyear,dir_age,nconst_y,is_woman,name,release_day,rating,metascore,budget,opening_wk,opening_usa_day,gross,world,release_month,release_day_of_month,winner_bool,biography,drama,comedy,adventure,film-noir,mystery,action,crime,horror,family,animation,western,documentary,romance,fantasy,thriller,war,history,music,sport,musical,sci-fi,cpi_multiplier,n_globes
2013,BEST PICTURE,"Tim Bevan, Eric Fellner, Debra Hayward And Cameron Mackintosh, Producers",Les Misérables,,1,0,0,1,0,0,2012,2011,2010,tt1707386,Les Misérables,2012.0,158.0,7.6,291476.0,nm0393799,"nm0629933,nm0098842,nm0774744,nm0471014,nm0401076",nm0393799,nm0393799,1972.0,41.0,nm0393799,0,Les Misérables,2012-12-25,PG-13,63.0,66677227.722772285,29820827.168316834,30 December 2012,162659392.15841585,482928699.08910894,12,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0930693069306932,3.0
2011,BEST PICTURE,"Darla K. Anderson, Producer",Toy Story 3,,0,0,0,0,0,0,2010,2009,2008,tt0435761,Toy Story 3,2010.0,103.0,8.3,707753.0,nm0881279,"nm0005124,nm0004056,nm0881279,nm1578335",nm0881279,nm0881279,1967.0,44.0,nm0881279,0,Toy Story 3,2010-06-18,G,92.0,228597376.29584563,126079669.95984982,20 June 2010,474345133.5898613,1219532373.4647882,6,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1429868814792281,
2011,BEST PICTURE,"Anne Rosellini And Alix Madigan-Yorkin, Producers",Winter'S Bone,,0,1,1,0,0,0,2010,2009,2008,tt1399683,Winter'S Bone,2010.0,100.0,7.2,129592.0,nm0335138,"nm0335138,nm1367893,nm0940410",nm0335138,nm0335138,1963.0,48.0,nm0335138,1,Winter's Bone,2010-07-16,R,90.0,2285973.7629584563,96921.8585887941,13 June 2010,7465422.245342223,15769600.267946584,7,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1429868814792281,
2012,BEST PICTURE,"Thomas Langmann, Producer",The Artist,1.0,1,0,0,1,1,1,2011,2010,2009,tt1655442,The Artist,2011.0,100.0,7.9,219898.0,nm0371890,nm0371890,nm0371890,nm0371890,1967.0,45.0,nm0371890,0,The Artist,2012-01-20,PG-13,89.0,16657534.246575342,227517.48675799088,27 November 2011,49608004.85114156,148177491.22922376,1,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1105022831050229,5.0
2012,BEST PICTURE,"Brunson Green, Chris Columbus And Michael Barnathan, Producers",The Help,,0,0,1,1,0,0,2011,2010,2009,tt1454029,The Help,2011.0,146.0,8.1,400730.0,nm0853238,"nm0853238,nm3543826",nm0853238,nm0853238,1969.0,43.0,nm0853238,0,The Help,2011-08-10,PG-13,62.0,27762557.077625573,28922576.65753425,14 August 2011,188461245.83744293,240578228.48584476,8,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1105022831050229,4.0
2013,BEST PICTURE,"Margaret Menegoz, Stefan Arndt, Veit Heiduschka And Michael Katz, Producers",Amour,,0,0,1,0,1,0,2012,2011,2010,tt1602620,Amour,2012.0,127.0,7.9,86669.0,nm0359734,nm0359734,nm0359734,nm0359734,1942.0,71.0,nm0359734,0,Amour,2012-09-20,PG-13,94.0,9728316.831683168,74619.4693069307,23 December 2012,7366731.849504951,32424960.950495053,9,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0930693069306932,
2013,BEST PICTURE,"Grant Heslov, Ben Affleck And George Clooney, Producers",Argo,1.0,0,1,0,0,0,0,2012,2011,2010,tt1024648,Argo,2012.0,120.0,7.7,544109.0,nm0000255,"nm0006516,nm5410196,nm2646452",nm0000255,nm0000255,1972.0,41.0,nm0000255,0,Argo,2012-10-12,R,86.0,48641584.15841585,21269061.718811885,14 October 2012,148685302.28910893,253947876.5465347,10,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0930693069306932,4.0
2013,BEST PICTURE,"Dan Janvey, Josh Penn And Michael Gottwald, Producers",Beasts Of The Southern Wild,,0,0,1,0,1,0,2012,2011,2010,tt2125435,Beasts Of The Southern Wild,2012.0,93.0,7.3,78180.0,nm1022455,"nm3599054,nm1022455",nm1022455,nm1022455,1982.0,31.0,nm1022455,0,Beasts of the Southern Wild,2012-07-05,PG-13,86.0,1967524.7524752477,185496.0475247525,1 July 2012,13986637.211881189,23072229.29108911,7,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0930693069306932,
2013,BEST PICTURE,"Mark Boal, Kathryn Bigelow And Megan Ellison, Producers",Zero Dark Thirty,,0,0,1,0,0,0,2012,2011,2010,tt1790885,Zero Dark Thirty,2012.0,157.0,7.4,256116.0,nm0000941,nm1676793,nm0000941,nm0000941,1951.0,62.0,nm0000941,1,Zero Dark Thirty,2013-01-11,R,95.0,43722772.27722773,455973.86138613865,23 December 2012,104629376.69702971,145182247.98415843,1,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0930693069306932,
2010,BEST PICTURE,"Kathryn Bigelow, Mark Boal, Nicolas Chartier And Greg Shapiro, Producers",The Hurt Locker,1.0,1,0,0,0,1,1,2009,2008,2007,tt0887912,The Hurt Locker,2008.0,131.0,7.6,399576.0,nm0000941,nm1676793,nm0000941,nm0000941,1951.0,59.0,nm0000941,1,The Hurt Locker,2009-07-31,R,95.0,17424580.154785477,168846.50497722524,28 June 2009,19768547.455232665,57188368.85306456,7,31,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1616386769856983,
2014,BEST PICTURE,"Scott Rudin, Dana Brunetti And Michael De Luca, Producers",Captain Phillips,,0,1,0,0,0,0,2013,2012,2011,tt1535109,Captain Phillips,2013.0,134.0,7.8,395107.0,nm0339030,"nm0712753,nm3697679,nm5643170",nm0339030,nm0339030,1955.0,59.0,nm0339030,0,Captain Phillips,2013-10-11,PG-13,83.0,59184322.577335455,27674927.125840046,13 October 2013,115248937.28415328,235437183.99097112,10,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.07607859231519,3.0
2014,BEST PICTURE,"Robbie Brenner And Rachel Winter, Producers",Dallas Buyers Club,,1,1,0,0,0,0,2013,2012,2011,tt0790636,Dallas Buyers Club,2013.0,117.0,8.0,411006.0,nm0885249,"nm1258965,nm2214893",nm0885249,nm0885249,1963.0,51.0,nm0885249,0,Dallas Buyers Club,2013-11-22,R,84.0,5380392.9615759505,280711.24198430206,3 November 2013,29375100.09541887,59976949.15549172,11,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.07607859231519,2.0
2014,BEST PICTURE,"Alfonso Cuarón And David Heyman, Producers",Gravity,,0,0,1,0,1,1,2013,2012,2011,tt1454468,Gravity,2013.0,91.0,7.7,725977.0,nm0190859,"nm0190859,nm0190861",nm0190859,nm0190859,1961.0,53.0,nm0190859,0,Gravity,2013-10-04,PG-13,96.0,107607859.23151901,60029164.79310522,6 October 2013,294945292.16026264,778212187.9690145,10,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.07607859231519,3.0
2019,BEST PICTURE,Roma,Roma,,0,0,1,1,1,1,2018,2017,2016,tt6155172,Roma,2018.0,135.0,7.8,117015.0,nm0190859,nm0190859,nm0190859,nm0190859,1961.0,58.0,nm0190859,0,Roma,2018-11-21,R,96.0,,,,,1148031.0,11,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,2.0
2014,BEST PICTURE,"Megan Ellison, Spike Jonze And Vincent Landay, Producers",Her,,0,0,0,0,0,0,2013,2012,2011,tt1798709,Her,2013.0,126.0,8.0,487901.0,nm0005069,nm0005069,nm0005069,nm0005069,1969.0,45.0,nm0005069,0,Her,2014-01-10,R,90.0,24749807.62324937,280191.49602421385,22 December 2013,27513447.54404145,52099983.91463602,1,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.07607859231519,2.0
2014,BEST PICTURE,"Brad Pitt, Dede Gardner, Jeremy Kleiner, Steve Mcqueen And Anthony Katagas, Producers",12 Years A Slave,1.0,1,1,0,1,1,0,2013,2012,2011,tt2024544,12 Years A Slave,2013.0,134.0,8.1,592265.0,nm2588606,"nm0725983,nm1185849",nm2588606,nm2588606,1969.0,45.0,nm2588606,0,12 Years a Slave,2013-11-08,R,96.0,21521571.846303802,993989.9369004258,20 October 2013,60983518.451136306,202015679.73898324,11,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.07607859231519,
2015,BEST PICTURE,"Richard Linklater And Cathleen Sutherland, Producers",Boyhood,,0,1,0,1,1,0,2014,2013,2012,tt1065073,Boyhood,2014.0,165.0,7.9,320579.0,nm0000500,nm0000500,nm0000500,nm0000500,1960.0,55.0,nm0000500,0,Boyhood,2014-08-15,R,100.0,4308163.640798094,417480.4435297189,13 July 2014,27305443.803874087,51846235.603520654,8,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0770409101995235,4.0
2015,BEST PICTURE,"Wes Anderson, Scott Rudin, Steven Rales And Jeremy Dawson, Producers",The Grand Budapest Hotel,,0,0,0,0,1,1,2014,2013,2012,tt2278388,The Grand Budapest Hotel,2014.0,99.0,8.1,650888.0,nm0027572,"nm0959003,nm0027572,nm2450453",nm0027572,nm0027572,1969.0,46.0,nm0027572,0,The Grand Budapest Hotel,2014-03-28,R,88.0,26926022.75498809,873658.9669629066,9 March 2014,63869951.97699685,186260160.3417613,3,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0770409101995235,
2015,BEST PICTURE,"Nora Grossman, Ido Ostrowsky And Teddy Schwarzman, Producers",The Imitation Game,,1,0,0,1,1,0,2014,2013,2012,tt2084970,The Imitation Game,2014.0,114.0,8.0,635374.0,nm0878763,"nm2441699,nm0388132",nm0878763,nm0878763,1967.0,48.0,nm0878763,0,The Imitation Game,2014-12-25,PG-13,73.0,15078572.742793329,516281.714385962,30 November 2014,98146088.56087324,251549052.32661414,12,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0770409101995235,4.0
2015,BEST PICTURE,"Christian Colson, Oprah Winfrey, Dede Gardner And Jeremy Kleiner, Producers",Selma,,0,0,0,0,0,0,2014,2013,2012,tt1020072,Selma,2014.0,128.0,7.5,79220.0,nm1148550,nm2298096,nm1148550,nm1148550,1972.0,43.0,nm1148550,1,Selma,2015-01-09,PG-13,86.0,21540818.20399047,615475.0281335177,28 December 2014,56088960.39269685,71933309.22264203,1,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0770409101995235,3.0
2015,BEST PICTURE,"Tim Bevan, Eric Fellner, Lisa Bruce And Anthony Mccarten, Producers",The Theory Of Everything,,1,0,1,0,0,0,2014,2013,2012,tt2980516,The Theory Of Everything,2014.0,123.0,7.7,370524.0,nm1016428,"nm0565026,nm6186324",nm1016428,nm1016428,1963.0,52.0,nm1016428,0,The Theory of Everything,2014-11-26,PG-13,72.0,16155613.652992852,224846.29153598312,9 November 2014,38658807.76076028,133258704.65949246,11,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0770409101995235,
2015,BEST PICTURE,"Jason Blum, Helen Estabrook And David Lancaster, Producers",Whiplash,,0,1,0,0,0,0,2014,2013,2012,tt2582802,Whiplash,2014.0,106.0,8.5,642365.0,nm3227090,nm3227090,nm3227090,nm3227090,1985.0,30.0,nm3227090,0,Whiplash,2014-10-15,R,88.0,3554235.003658428,145818.4147500931,12 October 2014,14100619.596332163,52755662.02207038,10,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0770409101995235,1.0
2017,BEST PICTURE,Fred Berger  Jordan Horowitz And Marc Platt  Producers,La La Land,0.0,1,0,1,0,1,1,2016,2015,2014,tt3783958,La La Land,2016.0,128.0,8.0,454044.0,nm3227090,nm3227090,nm3227090,nm3227090,1985.0,32.0,nm3227090,0,La La Land,2016-12-25,PG-13,93.0,31096158.36006572,913298.3171895782,11 December 2016,156622853.15264845,462474164.57303804,12,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0365386120021907,6.0
2016,BEST PICTURE,"Brad Pitt, Dede Gardner And Jeremy Kleiner, Producers",The Big Short,,0,1,0,0,1,0,2015,2014,2013,tt1596363,The Big Short,2015.0,130.0,7.8,321799.0,nm0570912,"nm1017488,nm0570912,nm1034122",nm0570912,nm0570912,1968.0,48.0,nm0570912,0,The Big Short,2015-12-23,R,81.0,29748670.414830573,749588.9354201489,13 December 2015,74647775.5721015,141774587.9106519,12,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0624525148153776,
2019,BEST PICTURE,Vice,Vice,,1,1,0,1,1,0,2018,2017,2016,tt6266538,Vice,2018.0,132.0,7.2,92741.0,nm0570912,nm0570912,nm0570912,nm0570912,1968.0,51.0,nm0570912,0,Vice,2018-12-25,R,61.0,60000000.0,7768371.0,30 December 2018,47836282.0,76073488.0,12,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,5.0
2016,BEST PICTURE,"Finola Dwyer And Amanda Posey, Producers",Brooklyn,,0,0,1,0,0,0,2015,2014,2013,tt2381111,Brooklyn,2015.0,117.0,7.5,120311.0,nm1259871,"nm0394984,nm1460386",nm1259871,nm1259871,1969.0,47.0,nm1259871,0,Brooklyn,2015-11-25,PG-13,88.0,11686977.662969153,198977.16942713872,8 November 2015,40716094.674973406,65952952.11548397,11,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0624525148153776,1.0
2016,BEST PICTURE,"Doug Mitchell And George Miller, Producers",Mad Max: Fury Road,,0,0,0,0,1,1,2015,2014,2013,tt1392190,Mad Max: Fury Road,2015.0,120.0,8.1,805631.0,nm0004306,"nm0004306,nm0565068,nm0490147",nm0004306,nm0004306,1945.0,71.0,nm0004306,0,Mad Max: Fury Road,2015-05-15,R,90.0,159367877.22230664,48265228.83695487,17 May 2015,163679670.76128247,398642130.23917335,5,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0624525148153776,1.0
2016,BEST PICTURE,"Ed Guiney, Producer",Room,,0,0,1,0,1,0,2015,2014,2013,tt3170832,Room,2015.0,118.0,8.1,330107.0,nm1049433,nm1480980,nm1049433,nm1049433,1966.0,50.0,nm1049433,0,Room,2016-01-22,R,86.0,13811882.69259991,125686.00759762953,18 October 2015,15594310.403889986,37612686.81598541,1,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0624525148153776,2.0
2016,BEST PICTURE,"Michael Sugar, Steve Golin, Nicole Rocklin And Blye Pagon Faust, Producers",Spotlight,1.0,0,1,0,1,1,0,2015,2014,2013,tt1895587,Spotlight,2015.0,129.0,8.1,378527.0,nm0565336,"nm1802857,nm0565336",nm0565336,nm0565336,1966.0,50.0,nm0565336,0,Spotlight,2015-11-20,R,93.0,21249050.296307553,313433.0539431697,8 November 2015,47869622.51815833,104853708.55006838,11,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0624525148153776,2.0
2017,BEST PICTURE,Adele Romanski  Dede Gardner And Jeremy Kleiner  Producers,Moonlight,1.0,0,1,0,1,1,1,2016,2015,2014,tt4975722,Moonlight,2016.0,111.0,7.4,238923.0,nm1503575,"nm1503575,nm4144120",nm1503575,nm1503575,1979.0,38.0,nm1503575,0,Moonlight,2016-11-18,R,99.0,4146154.4480087627,416766.2624207808,23 October 2016,28872712.552695405,67723911.78655817,11,18,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0365386120021907,5.0
2017,BEST PICTURE,Shawn Levy  Dan Levine  Aaron Ryder And David Linde  Producers,Arrival,0.0,0,0,0,0,1,1,2016,2015,2014,tt2543164,Arrival,2016.0,116.0,7.9,537049.0,nm0898288,"nm2104063,nm5384213",nm0898288,nm0898288,1967.0,50.0,nm0898288,0,Arrival,2016-11-11,PG-13,81.0,48717314.76410296,24953679.2626555,13 November 2016,104219955.36123933,210819708.0140834,11,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0365386120021907,2.0
2017,BEST PICTURE,Scott Rudin  Denzel Washington And Todd Black  Producers,Fences,0.0,1,0,0,1,0,0,2016,2015,2014,tt2671706,Fences,2016.0,139.0,7.2,89821.0,nm0000243,nm0933025,nm0000243,nm0000243,1954.0,63.0,nm0000243,0,Fences,2016-12-25,PG-13,79.0,24876926.688052576,134192.36178702762,18 December 2016,59790557.24841561,66768386.959392846,12,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0365386120021907,2.0
2017,BEST PICTURE,Carla Hacken And Julie Yorn  Producers,Hell Or High Water,0.0,0,1,0,0,0,0,2016,2015,2014,tt2582782,Hell Or High Water,2016.0,102.0,7.6,183291.0,nm0533284,nm0792263,nm0533284,nm0533284,1966.0,51.0,nm0533284,0,Hell or High Water,2016-08-26,R,88.0,12438463.344026288,644031.4992567091,14 August 2016,27994673.132931694,39263955.12839371,8,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0365386120021907,
2017,BEST PICTURE,Donna Gigliotti  Peter Chernin  Jenno Topping  Pharrell Williams And Theodore Melfi  Producers,Hidden Figures,0.0,0,0,0,1,0,0,2016,2015,2014,tt4846340,Hidden Figures,2016.0,127.0,7.8,177925.0,nm0577647,"nm2284377,nm0577647,nm7446421",nm0577647,nm0577647,1970.0,47.0,nm0577647,0,Hidden Figures,2017-01-06,PG,74.0,25913465.300054766,534334.6179485173,25 December 2016,175804501.8524372,244578435.5452625,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0365386120021907,2.0
2017,BEST PICTURE,Emile Sherman  Iain Canning And Angie Fielder  Producers,Lion,0.0,0,1,0,1,0,1,2016,2015,2014,tt3741834,Lion,2016.0,118.0,8.0,189267.0,nm0204628,"nm6506884,nm1729294",nm0204628,nm0204628,,,nm0204628,0,Lion,2017-01-06,PG-13,69.0,12438463.344026288,127867.40317659025,27 November 2016,53629372.775213204,145439767.63508332,1,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0365386120021907,3.0
2017,BEST PICTURE,Matt Damon  Kimberly Steward  Chris Moore  Lauren Beck And Kevin J. Walsh  Producers,Manchester By The Sea,0.0,1,1,0,1,1,0,2016,2015,2014,tt4034228,Manchester By The Sea,2016.0,137.0,7.8,221943.0,nm0518836,nm0518836,nm0518836,nm0518836,1962.0,55.0,nm0518836,0,Manchester by the Sea,2016-12-16,R,96.0,9328847.508019716,265870.0809013379,20 November 2016,49438093.65526953,81874265.2925436,12,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0365386120021907,
